Class,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,SumOfAPs
org.apache.xerces.dom.AttrImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.opti.ElementImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.opti.NodeImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.NodeIteratorImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.DOMMessageFormatter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.xs.YearMonthDV,0,3,1,3,0,0,0,8,6,6,0,0,1,28
org.apache.xerces.impl.dv.xs.AbstractDateTimeDV,0,12,5,15,0,0,0,18,8,15,0,2,4,79
org.apache.xerces.impl.dv.xs.SchemaDateTimeException,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.PSVIErrorList,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.dtd.ListDatatypeValidator,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.stax.events.ElementImpl,0,2,0,2,0,0,0,3,2,12,0,0,2,23
org.apache.xerces.impl.xs.opti.DefaultDocument,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.XMLScanner,0,7,4,12,0,0,0,15,6,10,0,2,4,60
org.apache.xerces.impl.msg.XMLMessageFormatter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.SymbolTable,0,10,4,16,0,0,0,20,7,11,0,2,5,75
org.apache.xerces.util.XMLChar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.XMLStringBuffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.xni.XMLString,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.xni.parser.XMLConfigurationException,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.XMLEntityManager,0,3,0,5,0,0,0,6,3,1,0,0,3,21
org.apache.xerces.impl.XMLEntityScanner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.XMLErrorReporter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.DeferredElementNSImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.ElementNSImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.wml.dom.WMLPrevElementImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.wml.dom.WMLElementImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.wml.dom.WMLDocumentImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.FilePathToURI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xpath.regex.RangeToken,0,7,4,13,0,0,0,16,6,10,0,2,4,62
org.apache.xerces.impl.xpath.regex.Token,0,11,1,9,0,0,0,6,5,1,0,0,2,35
org.apache.xerces.impl.xpath.regex.RegularExpression,1,11,2,10,0,0,0,12,8,10,0,0,2,56
org.apache.xerces.stax.events.AttributeImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.dtd.XML11IDDatatypeValidator,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.XML11Char,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.dtd.IDDatatypeValidator,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.RangeImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.CharacterDataImpl,0,9,0,3,0,0,0,8,5,4,0,0,1,30
org.apache.xerces.dom.RangeExceptionImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.TextImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.stax.events.EntityReferenceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.opti.SchemaDOM,0,8,4,14,0,0,0,16,6,9,0,2,4,63
org.apache.xerces.util.XMLSymbols,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.opti.AttrImpl,0,7,4,13,0,0,0,15,6,9,0,2,4,60
org.apache.xerces.impl.xs.util.XIntPool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.util.XInt,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.XSConstraints,0,27,7,17,0,2,0,23,12,89,0,0,3,180
org.apache.xerces.impl.dv.ValidatedInfo,0,17,5,9,0,2,0,16,8,76,0,0,2,135
org.apache.xerces.impl.xs.models.CMBuilder,0,17,6,9,0,2,0,16,8,76,0,0,2,136
org.apache.xerces.impl.xs.util.XSObjectListImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.SymbolHash,0,10,1,8,0,0,0,9,4,3,0,0,2,37
org.apache.xerces.impl.xs.XSParticleDecl,0,7,3,13,0,0,0,16,6,10,0,2,4,61
