Class,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,SumOfAPs
org.apache.xerces.dom.ElementNSImpl,0,1,0,1,0,0,0,1,1,1,0,0,0,5
org.apache.wml.dom.WMLPrevElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.wml.dom.WMLElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.wml.dom.WMLDocumentImpl,0,0,0,0,0,0,0,0,0,64,0,0,0,64
org.apache.xerces.impl.xs.FilePathToURI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xpath.regex.RangeToken,2,2,0,3,0,0,0,3,0,0,0,0,0,10
org.apache.xerces.impl.xpath.regex.Token,1,2,0,2,0,0,0,2,0,0,0,0,0,7
org.apache.xerces.impl.xpath.regex.RegularExpression,2,1,0,1,0,0,0,2,0,0,0,0,0,6
org.apache.xerces.stax.events.AttributeImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.dtd.XML11IDDatatypeValidator,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.XML11Char,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.dtd.IDDatatypeValidator,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.RangeImpl,0,0,0,1,0,0,0,1,0,8,0,0,0,10
org.apache.xerces.dom.CharacterDataImpl,0,1,0,3,0,0,0,3,1,5,0,0,0,13
org.apache.xerces.dom.RangeExceptionImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.TextImpl,0,1,0,1,0,0,0,1,1,1,0,0,0,5
org.apache.xerces.stax.events.EntityReferenceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.opti.SchemaDOM,0,0,2,0,0,0,0,5,0,9,0,0,0,16
org.apache.xerces.util.XMLSymbols,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.opti.AttrImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.util.XIntPool,0,1,0,1,0,0,0,1,0,0,0,0,0,3
org.apache.xerces.impl.xs.util.XInt,0,2,0,1,0,0,0,1,0,0,0,0,0,4
org.apache.xerces.impl.xs.XSConstraints,0,5,4,2,0,2,0,3,0,1,0,0,0,17
org.apache.xerces.impl.dv.ValidatedInfo,0,6,4,3,0,0,0,5,1,0,0,0,1,20
org.apache.xerces.impl.xs.models.CMBuilder,0,3,1,3,0,0,0,5,2,3,0,0,2,19
org.apache.xerces.impl.xs.util.XSObjectListImpl,0,1,3,2,0,0,0,2,0,0,0,0,0,8
org.apache.xerces.util.SymbolHash,3,3,0,3,0,0,0,7,1,4,0,2,0,23
org.apache.xerces.impl.xs.XSParticleDecl,0,2,1,2,0,0,0,8,5,2,0,0,0,20
org.apache.xerces.impl.xs.XSComplexTypeDecl,0,7,4,3,0,0,0,6,4,1,0,0,0,25
org.apache.xerces.impl.xs.XSElementDecl,0,7,2,4,0,2,0,8,6,2,0,0,1,32
org.apache.xerces.impl.xs.XSModelGroupImpl,0,4,2,1,0,0,0,1,1,0,0,0,0,9
org.apache.xerces.impl.xs.SubstitutionGroupHandler,0,2,2,3,0,0,0,5,4,0,0,0,2,18
org.apache.xerces.impl.xs.XMLSchemaException,0,1,0,1,0,0,0,2,1,0,0,0,0,5
org.apache.xerces.impl.xs.XSWildcardDecl,0,0,1,0,0,0,0,3,1,1,0,0,0,6
org.apache.xerces.impl.xs.XSGroupDecl,0,2,1,2,0,0,0,1,2,0,0,0,0,8
org.apache.xerces.impl.xs.XSGrammarBucket,0,5,0,5,0,0,0,5,3,1,0,0,2,21
org.apache.xerces.impl.xs.SchemaGrammar,0,18,5,6,0,2,0,17,13,7,0,0,2,70
org.apache.xerces.impl.xs.SchemaSymbols,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.XSMessageFormatter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.io.Latin1Reader,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.dtd.XML11DTDDVFactoryImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.dtd.DTDDVFactoryImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.dtd.XML11IDREFDatatypeValidator,0,0,0,0,0,0,0,0,0,0,0,0,0,0
