Class,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,SumOfAPs
org.apache.xerces.impl.xs.XSGroupDecl,0,2,1,0,0,0,0,0,0,0,0,0,0,3
org.apache.xerces.impl.xs.XSGrammarBucket,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.SchemaGrammar,0,1,0,1,0,0,0,0,0,0,0,0,0,2
org.apache.xerces.impl.xs.SchemaSymbols,0,0,0,1,0,0,0,0,0,0,0,0,0,1
org.apache.xerces.impl.xs.XSMessageFormatter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.io.Latin1Reader,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.dtd.XML11DTDDVFactoryImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.impl.dv.dtd.DTDDVFactoryImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.impl.dv.dtd.XML11IDREFDatatypeValidator,0,0,0,0,0,2,0,0,0,1,0,0,0,3
org.apache.xerces.impl.dv.dtd.XML11NMTOKENDatatypeValidator,0,0,0,0,0,2,0,0,0,1,0,0,0,3
org.apache.xerces.dom.LCount,1,0,1,0,0,0,0,0,0,0,0,0,0,2
org.apache.xerces.stax.events.StartElementImpl,0,0,0,0,0,0,0,1,0,1,0,0,0,2
org.apache.xerces.stax.DefaultNamespaceContext,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.traversers.XSDAbstractIDConstraintTraverser,0,0,0,0,0,0,0,1,0,2,0,0,0,3
org.apache.xerces.impl.xpath.XPathException,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.identity.Field,0,0,0,0,0,0,0,0,1,0,0,0,0,1
org.apache.xerces.impl.xs.identity.IdentityConstraint,0,3,0,0,0,0,0,0,1,0,0,0,0,4
org.apache.xerces.impl.xs.identity.Selector,0,0,0,0,0,0,0,0,1,0,0,0,0,1
org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser,0,0,0,0,0,0,0,1,1,0,0,0,0,2
org.apache.xerces.impl.xs.traversers.XSAttributeChecker,0,1,0,1,0,0,0,1,0,0,0,0,0,3
org.apache.xerces.impl.xs.traversers.XSDHandler,0,1,0,1,0,0,0,1,1,0,0,0,0,4
org.apache.xerces.impl.xs.traversers.XSDocumentInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.xinclude.XIncludeTextReader,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.io.ASCIIReader,0,0,0,0,0,0,0,1,0,0,0,0,0,1
org.apache.xerces.impl.io.UTF16Reader,0,0,0,0,0,0,0,1,0,0,0,0,0,1
org.apache.xerces.impl.io.UTF8Reader,0,0,0,0,0,0,0,1,0,0,0,0,0,1
org.apache.xerces.util.EncodingMap,0,2,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.xerces.xinclude.XIncludeHandler,0,1,0,1,0,0,0,1,0,0,0,0,1,4
org.apache.xerces.parsers.SAXParser,0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.xerces.parsers.AbstractSAXParser,0,1,0,1,0,0,0,1,0,0,0,2,0,5
org.apache.xerces.parsers.ObjectFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.opti.DefaultNode,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xml.serialize.XMLSerializer,0,0,0,0,0,0,0,1,0,0,0,0,0,1
org.apache.xerces.util.NamespaceSupport,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xml.serialize.BaseMarkupSerializer,0,1,0,1,0,0,0,1,0,0,0,0,0,3
org.apache.xml.serialize.ElementState,0,0,1,0,0,0,0,0,0,0,0,0,0,1
org.apache.xml.serialize.Method,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xml.serialize.DOMSerializerImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xml.serialize.EncodingInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.SAXInputSource,0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.wml.dom.WMLHeadElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.impl.dv.SchemaDVFactory,0,0,0,0,0,0,0,1,0,1,0,0,0,2
org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl,0,1,1,1,0,0,0,1,0,0,0,0,0,4
org.apache.xerces.impl.xs.util.ObjectListImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.util.StringListImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.util.XSNamedMap4Types,0,0,0,0,0,0,0,1,0,0,0,0,0,1
org.apache.xerces.impl.xs.util.XSNamedMapImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.parsers.DOMParser,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.parsers.XML11Configuration,0,1,0,1,0,0,0,0,1,0,0,0,0,3
org.apache.xerces.impl.xs.XSAnnotationImpl,0,0,0,0,0,0,0,0,1,0,0,0,0,1
org.apache.xerces.impl.xs.XSAttributeDecl,0,4,1,0,0,0,0,1,0,0,0,0,0,6
org.apache.xerces.impl.xs.XSAttributeGroupDecl,0,0,1,0,0,0,0,0,0,0,0,0,0,1
org.apache.xerces.impl.xs.XSNotationDecl,0,2,1,0,0,0,0,0,0,0,0,0,0,3
org.apache.xerces.impl.xs.XSModelImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.XSAttributeUseImpl,0,0,1,0,0,0,0,0,0,0,0,0,0,1
org.apache.xerces.impl.xs.opti.SchemaParsingConfig,0,1,0,1,0,0,0,0,0,0,0,0,0,2
org.apache.xerces.impl.XML11DTDScannerImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.XML11NSDocumentScannerImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.XMLDTDScannerImpl,0,0,0,1,0,0,0,1,0,0,0,0,1,3
org.apache.xerces.impl.XMLNSDocumentScannerImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.impl.XMLVersionDetector,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.validation.ValidationManager,0,14,0,0,0,0,0,0,0,0,0,0,0,14
org.apache.xerces.parsers.BasicParserConfiguration,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.XMLDocumentScannerImpl,0,0,0,0,0,0,0,1,0,2,0,0,0,3
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl,0,0,0,1,0,0,0,1,0,0,0,0,1,3
org.apache.xerces.impl.xs.opti.SchemaDOMParser,0,0,0,0,0,0,0,1,0,1,0,0,0,2
org.apache.xerces.util.XMLAttributesImpl,0,0,0,1,0,0,0,0,0,0,0,0,0,1
org.apache.xerces.impl.xs.opti.DefaultXMLDocumentHandler,0,0,0,1,0,0,0,1,0,1,0,0,1,4
org.apache.xerces.impl.dv.xs.QNameDV,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.impl.dv.xs.TypeValidator,0,0,0,0,0,0,0,0,0,18,0,0,0,18
org.apache.xerces.dom.DOMImplementationSourceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.CoreDOMImplementationImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.DOMImplementationImpl,0,0,0,0,0,0,0,0,0,5,0,0,0,5
org.apache.xerces.dom.DOMImplementationListImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.xs.AnyURIDV,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.util.URI,0,5,0,1,0,0,0,1,0,0,0,0,0,7
org.apache.html.dom.HTMLHtmlElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.impl.xs.AttributePSVImpl,0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.html.dom.HTMLQuoteElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.dom.ASDOMImplementationImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.parsers.DOMASBuilderImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.dom.ASModelImpl,0,0,0,0,0,0,0,1,0,0,0,0,0,1
org.apache.xerces.dom.DeferredCommentImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.dom.CommentImpl,0,0,0,0,0,0,0,0,0,2,0,0,0,2
org.apache.xerces.jaxp.validation.XMLSchemaFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.XMLSchemaLoader,0,1,0,1,0,0,0,1,1,0,0,0,1,5
org.apache.xerces.util.DOMEntityResolverWrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.DOMInputSource,0,1,0,0,0,0,0,0,0,1,0,0,0,2
org.apache.xerces.util.ErrorHandlerWrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.SAXMessageFormatter,0,0,0,0,0,2,0,0,0,0,0,0,0,2
org.apache.xerces.util.SecurityManager,0,2,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.xerces.util.XMLGrammarPoolImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.jaxp.validation.AbstractXMLSchema,0,0,0,0,0,0,0,0,0,4,0,0,0,4
org.apache.xerces.jaxp.validation.DraconianErrorHandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.jaxp.validation.JAXPValidationMessageFormatter,0,0,0,0,0,2,0,0,0,0,0,0,0,2
org.apache.xerces.jaxp.validation.Util,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.jaxp.validation.ReadOnlyGrammarPool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.jaxp.validation.XMLSchema,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.jaxp.validation.SimpleXMLSchema,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.jaxp.validation.EmptyXMLSchema,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.jaxp.validation.WeakReferenceXMLSchema,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.impl.XML11DocumentScannerImpl,0,0,0,0,0,0,0,1,0,1,0,0,0,2
org.apache.xerces.util.EntityResolverWrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.DeferredNotationImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.dom.NotationImpl,0,2,0,0,0,0,0,0,0,1,0,0,0,3
org.apache.xerces.impl.Version,1,0,1,0,0,0,0,0,0,0,0,0,0,2
org.apache.xerces.util.ParserConfigurationSettings,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.traversers.XSDUniqueOrKeyTraverser,0,0,0,0,0,2,0,1,0,1,0,0,0,4
org.apache.xerces.impl.xs.identity.UniqueOrKey,0,0,0,0,0,2,0,1,0,0,0,0,0,3
org.apache.xerces.impl.xs.opti.TextImpl,0,0,0,0,0,0,0,1,0,1,0,0,0,2
org.apache.xerces.impl.xs.opti.DefaultText,0,0,0,0,0,0,0,0,0,2,0,0,0,2
org.apache.xerces.impl.xs.util.XSInputSource,0,1,0,0,0,0,0,0,0,1,0,0,0,2
org.apache.xerces.dom3.as.DOMASException,0,0,1,0,0,0,0,0,0,0,0,0,0,1
org.apache.xerces.jaxp.validation.ValidatorImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.jaxp.validation.XMLSchemaValidatorComponentManager,0,4,0,1,0,0,0,0,0,0,0,0,0,5
org.apache.xerces.jaxp.validation.DOMValidatorHelper,0,0,0,0,0,0,0,0,1,0,0,0,0,1
org.apache.xerces.jaxp.validation.ValidatorHandlerImpl,0,1,0,1,0,0,0,1,1,0,0,0,1,5
org.apache.xerces.jaxp.validation.StAXValidatorHelper,0,0,0,0,0,0,0,1,1,0,0,0,0,2
org.apache.xerces.jaxp.validation.StreamValidatorHelper,0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.xerces.stax.events.CommentImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.html.dom.HTMLBaseElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.jaxp.validation.SoftReferenceGrammarPool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.XSFacets,0,0,1,0,0,0,0,0,0,0,0,0,0,1
org.apache.xerces.impl.validation.ValidationState,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.impl.xs.SchemaNamespaceSupport,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.impl.xs.traversers.XSAnnotationInfo,0,0,0,0,0,0,0,1,0,0,0,0,0,1
org.apache.xerces.impl.dv.DatatypeException,0,0,0,0,0,0,0,0,0,2,0,0,0,2
org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser,0,0,0,0,0,0,0,1,1,0,0,0,0,2
org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser,0,0,0,0,0,0,0,0,1,0,0,0,0,1
org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser,0,0,0,0,0,0,0,1,0,0,0,0,0,1
org.apache.html.dom.HTMLAreaElementImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.wml.dom.WMLAnchorElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.impl.xs.models.XSDFACM,0,0,0,0,0,0,0,1,1,0,0,0,0,2
org.apache.xerces.impl.dtd.models.CMNode,0,0,0,0,0,0,0,0,0,3,0,0,0,3
org.apache.xerces.impl.dtd.models.CMStateSet,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.models.XSCMLeaf,0,0,0,0,0,0,0,1,0,2,0,0,0,3
org.apache.xerces.impl.xs.models.XSCMBinOp,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.models.XSCMRepeatingLeaf,0,0,0,0,0,0,0,1,0,1,0,0,0,2
org.apache.xerces.impl.xs.models.XSCMUniOp,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.html.dom.HTMLBuilder,0,0,0,0,0,0,0,0,1,0,0,0,0,1
org.apache.xerces.dom.ProcessingInstructionImpl,0,0,0,0,0,0,0,0,0,2,0,0,0,2
org.apache.xerces.dom.ChildNode,0,0,0,0,0,0,0,0,0,2,0,0,0,2
org.apache.xml.serialize.TextSerializer,0,0,0,0,0,0,0,1,0,0,0,0,0,1
org.apache.xerces.impl.dv.dtd.ENTITYDatatypeValidator,0,0,0,0,0,2,0,0,0,0,0,0,0,2
org.apache.xerces.impl.dv.xs.UnionDV,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.impl.xs.XMLSchemaValidator,0,1,0,1,0,0,0,1,1,0,0,0,1,5
org.apache.xerces.jaxp.validation.DOMResultAugmentor,0,0,0,0,0,0,0,1,0,0,0,0,0,1
org.apache.xerces.jaxp.validation.DOMResultBuilder,0,0,0,0,0,0,0,1,0,0,0,0,0,1
org.apache.xerces.util.XMLEntityDescriptionImpl,0,0,0,0,0,0,0,1,0,1,0,0,0,2
org.apache.xerces.impl.io.MalformedByteSequenceException,0,1,0,0,0,0,0,1,0,0,0,0,0,2
org.apache.xerces.util.AugmentationsImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.IntStack,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.XMLLocatorWrapper,0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.xerces.xpointer.XPointerHandler,0,0,0,0,0,0,0,1,0,0,0,0,0,1
org.apache.xerces.xinclude.XIncludeNamespaceSupport,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.xinclude.XIncludeMessageFormatter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.xinclude.ObjectFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.xinclude.MultipleScopeNamespaceSupport,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.xinclude.XInclude11TextReader,0,0,0,0,0,2,0,0,0,0,0,0,0,2
org.apache.html.dom.HTMLUListElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.stax.events.DTDImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.parsers.NonValidatingConfiguration,0,1,0,1,0,0,0,0,0,0,0,0,0,2
org.apache.xerces.parsers.DOMParserImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.parsers.XMLGrammarCachingConfiguration,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.parsers.StandardParserConfiguration,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.parsers.DTDConfiguration,0,1,0,1,0,0,0,0,0,0,0,0,0,2
org.apache.xerces.impl.dv.dtd.IDREFDatatypeValidator,0,0,0,0,0,2,0,0,0,1,0,0,0,3
org.apache.xerces.impl.xpath.regex.Op,1,0,0,0,0,0,0,1,0,0,0,0,0,2
org.apache.html.dom.HTMLParagraphElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
