Class,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,SumOfAPs
org.apache.xerces.dom.DeferredElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.apache.xerces.dom.ElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.apache.xerces.dom.DeferredDocumentImpl,0.0,0.1935483870967742,0.12903225806451613,0.3870967741935484,0.0,0.0,0.0,0.4838709677419355,0.1935483870967742,0.2903225806451613,0.0,0.06451612903225806,0.12903225806451613,1.8709677419354838
org.apache.xerces.dom.DocumentImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.apache.xerces.dom.NodeImpl,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.6,0.3,2.0,0.0,0.0,0.2,4.1
org.apache.xerces.impl.xs.XSDDescription,0.0,0.18888888888888888,0.06666666666666667,0.1,0.0,0.022222222222222223,0.0,0.17777777777777778,0.08888888888888889,0.8333333333333334,0.0,0.0,0.022222222222222223,1.5
org.apache.xerces.util.XMLResourceIdentifierImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.apache.xerces.xni.QName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.apache.xerces.stax.events.XMLEventImpl,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,4.0
org.apache.xerces.stax.EmptyLocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.apache.xerces.stax.ImmutableLocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.apache.html.dom.HTMLTableSectionElementImpl,0.0,0.18888888888888888,0.06666666666666667,0.1,0.0,0.022222222222222223,0.0,0.17777777777777778,0.08888888888888889,0.8444444444444444,0.0,0.0,0.022222222222222223,1.511111111111111
org.apache.html.dom.HTMLElementImpl,0.0,0.18888888888888888,0.06666666666666667,0.1,0.0,0.022222222222222223,0.0,0.17777777777777778,0.08888888888888889,0.5666666666666667,0.0,0.0,0.022222222222222223,1.2333333333333334
org.apache.html.dom.HTMLCollectionImpl,0.0,0.18888888888888888,0.06666666666666667,0.1,0.0,0.022222222222222223,0.0,0.17777777777777778,0.08888888888888889,0.8444444444444444,0.0,0.0,0.022222222222222223,1.511111111111111
org.apache.html.dom.HTMLDocumentImpl,0.0,0.18888888888888888,0.06666666666666667,0.1,0.0,0.022222222222222223,0.0,0.17777777777777778,0.08888888888888889,0.8333333333333334,0.0,0.0,0.022222222222222223,1.5
org.apache.html.dom.HTMLTableRowElementImpl,0.0,0.18888888888888888,0.06666666666666667,0.1,0.0,0.022222222222222223,0.0,0.17777777777777778,0.08888888888888889,0.8444444444444444,0.0,0.0,0.022222222222222223,1.511111111111111
org.apache.xerces.impl.dtd.XML11DTDValidator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.apache.xerces.impl.Constants,0.015151515151515152,0.30303030303030304,0.07575757575757576,0.30303030303030304,0.0,0.0,0.0,0.4090909090909091,0.22727272727272727,0.3484848484848485,0.0,0.030303030303030304,0.07575757575757576,1.7878787878787878
org.apache.xerces.impl.dtd.XMLDTDValidator,0.0,0.20512820512820512,0.10256410256410256,0.38461538461538464,0.0,0.0,0.0,0.46153846153846156,0.20512820512820512,0.7692307692307693,0.0,0.05128205128205128,0.07692307692307693,2.2564102564102564
org.apache.xerces.impl.dv.DTDDVFactory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.apache.xerces.dom.EntityImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
