Class,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,SumOfAPs
org.apache.xml.dtm.DTMDOMException,0.02092050209205021,0.0,0.03765690376569038,0.04602510460251046,0.0,0.42677824267782427,0.0,0.12133891213389121,0.0,0.008368200836820083,0.0,0.0,0.0,0.6610878661087866
org.apache.xml.utils.res.XResources_he,0.12217194570135746,0.0,0.07239819004524888,0.35294117647058826,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.01809954751131222,0.0,0.7194570135746606
org.apache.xml.utils.res.XResourceBundle,0.12217194570135746,0.0,0.07239819004524888,0.35294117647058826,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.01809954751131222,0.0,0.7194570135746606
org.apache.xml.utils.AttList,0.06914893617021277,0.0,0.09574468085106383,0.26595744680851063,0.0,0.031914893617021274,0.0,0.22872340425531915,0.0,0.010638297872340425,0.0,0.0,0.0,0.7021276595744681
org.apache.xml.utils.DOMHelper,0.10526315789473684,0.0,0.07894736842105263,0.3684210526315789,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.868421052631579
org.apache.xalan.xsltc.compiler.IdKeyPattern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.apache.xalan.xsltc.compiler.util.ClassGenerator,0.11063829787234042,0.0,0.07234042553191489,0.3446808510638298,0.0,0.0,0.0,0.17446808510638298,0.0,0.0,0.0,0.02553191489361702,0.0,0.7276595744680852
org.apache.xalan.xsltc.compiler.util.MethodGenerator,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.6666666666666667
org.apache.xalan.xsltc.compiler.util.Type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.apache.xalan.xsltc.compiler.util.TypeCheckError,0.02092050209205021,0.0,0.03765690376569038,0.04602510460251046,0.0,0.4351464435146444,0.0,0.12133891213389121,0.0,0.008368200836820083,0.0,0.0,0.0,0.6694560669456067
org.apache.xalan.xsltc.compiler.LocationPathPattern,0.12217194570135746,0.0,0.07239819004524888,0.35294117647058826,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.01809954751131222,0.0,0.7194570135746606
