Class,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,SumOfAPs
org.argouml.ui.FindDialog,0.0,0.0,0.0,0.373015873015873,0.0,0.0,0.0,0.25396825396825395,0.0,0.0,0.0,0.0,0.0,0.626984126984127
org.argouml.ui.PredicateMType,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.argouml.i18n.Translator,0.0,0.0,0.0,0.2185430463576159,0.0,0.0,0.0,0.2251655629139073,0.0,0.0,0.0,0.0,0.0,0.44370860927152317
org.argouml.kernel.ProjectManager,0.003125,0.0,0.0,0.246875,0.0,0.01875,0.0,0.29375,0.0,0.0,0.0,0.0,0.0,0.5625
org.argouml.model.Model,0.0,0.0,0.0,0.39416058394160586,0.0,0.11678832116788321,0.0,0.40145985401459855,0.0,0.0,0.0,0.0,0.0,0.9124087591240876
org.argouml.swingext.SpacerPanel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.argouml.uml.PredicateFind,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.9473684210526315
org.argouml.uml.cognitive.ChildGenFind,0.0,0.0,0.0,0.21224489795918366,0.0,0.024489795918367346,0.0,0.24081632653061225,0.0,0.004081632653061225,0.0,0.0,0.0,0.4816326530612245
org.argouml.ui.ArgoDialog,0.0037313432835820895,0.0,0.0,0.22761194029850745,0.0,0.014925373134328358,0.0,0.2537313432835821,0.0,0.0,0.0,0.0,0.0,0.5
org.argouml.ui.TabResults,0.0,0.0,0.0,0.3049645390070922,0.0,0.014184397163120567,0.0,0.3546099290780142,0.0,0.0,0.0,0.0,0.0,0.6737588652482269
org.argouml.ui.AbstractArgoJPanel,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.7017543859649122
org.argouml.uml.cognitive.critics.CrMissingOperName,0.0,0.0,0.0,0.15789473684210525,0.0,0.010526315789473684,0.0,0.12631578947368421,0.0,0.005263157894736842,0.0,0.0,0.0,0.3
org.argouml.cognitive.Designer,0.0,0.0,0.0,0.20887728459530025,0.0,0.015665796344647518,0.0,0.2297650130548303,0.0,0.0026109660574412533,0.0,0.0,0.0,0.45691906005221933
org.argouml.cognitive.ToDoItem,0.0,0.0,0.0,0.2676056338028169,0.0,0.02112676056338028,0.0,0.323943661971831,0.0,0.0035211267605633804,0.0,0.0,0.0,0.6161971830985915
org.argouml.cognitive.critics.Critic,0.0,0.0,0.0,0.22929936305732485,0.0,0.012738853503184714,0.0,0.21019108280254778,0.0,0.006369426751592357,0.0,0.0,0.0,0.4585987261146497
org.argouml.cognitive.ui.Wizard,0.0,0.0,0.0,0.20754716981132076,0.0,0.0,0.0,0.16981132075471697,0.0,0.0,0.0,0.0,0.0,0.37735849056603776
org.argouml.uml.cognitive.UMLDecision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.argouml.uml.cognitive.critics.CrUML,0.0,0.0,0.0,0.1511627906976744,0.0,0.011627906976744186,0.0,0.12790697674418605,0.0,0.005813953488372093,0.0,0.0,0.0,0.29651162790697677
org.argouml.uml.cognitive.critics.WizMEName,0.0,0.0,0.0,0.22641509433962265,0.0,0.0,0.0,0.16981132075471697,0.0,0.0,0.0,0.0,0.0,0.39622641509433965
org.argouml.cognitive.ListSet,0.0,0.0,0.0,0.18032786885245902,0.0,0.0,0.0,0.2459016393442623,0.0,0.0,0.0,0.0,0.0,0.4262295081967213
org.argouml.ui.explorer.rules.GoSubmachineStateToStateMachine,0.0,0.0,0.0,0.024096385542168676,0.0,0.024096385542168676,0.0,0.0963855421686747,0.0,0.0,0.0,0.0,0.0,0.14457831325301204
org.argouml.ui.explorer.rules.AbstractPerspectiveRule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.argouml.uml.notation.NodeInstanceNotation,0.0,0.0,0.0,0.2682926829268293,0.0,0.43902439024390244,0.0,0.4878048780487805,0.0,0.0,0.0,0.0,0.0,1.1951219512195121
org.argouml.uml.notation.NotationProvider,0.0,0.0,0.0,0.20967741935483872,0.0,0.3225806451612903,0.0,0.3709677419354839,0.0,0.0,0.0,0.0,0.0,0.9032258064516129
org.argouml.uml.reveng.ImportCommon,0.0028653295128939827,0.0,0.0,0.2607449856733524,0.0,0.05730659025787966,0.0,0.33810888252148996,0.0,0.0,0.0,0.0,0.0,0.6590257879656161
org.argouml.application.api.Argo,0.003745318352059925,0.0,0.0,0.26217228464419473,0.0,0.00749063670411985,0.0,0.299625468164794,0.0,0.0,0.0,0.0,0.0,0.5730337078651685
org.argouml.application.api.Configuration,0.0,0.0,0.0,0.38181818181818183,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.7454545454545455
org.argouml.application.modules.ModuleLoader,0.03571428571428571,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
org.argouml.kernel.Project,0.002583979328165375,0.0,0.0,0.2971576227390181,0.0,0.05167958656330749,0.0,0.3875968992248062,0.0,0.0,0.0,0.0,0.0,0.7390180878552972
org.argouml.ui.ProjectBrowser,0.0,0.0,0.0,0.2698019801980198,0.0,0.0594059405940594,0.0,0.3069306930693069,0.0,0.0024752475247524753,0.0,0.0,0.0,0.6386138613861386
org.argouml.ui.explorer.ExplorerEventAdaptor,0.0,0.0,0.0,0.27405247813411077,0.0,0.011661807580174927,0.0,0.3469387755102041,0.0,0.0,0.0,0.0,0.0,0.6326530612244898
org.argouml.uml.diagram.static_structure.ClassDiagramGraphModel,0.0,0.0,0.0,0.3065326633165829,0.0,0.020100502512562814,0.0,0.4020100502512563,0.0,0.0,0.0,0.0,0.0,0.7286432160804021
org.argouml.uml.diagram.static_structure.layout.ClassdiagramLayouter,0.0,0.0,0.0,0.25671641791044775,0.0,0.023880597014925373,0.0,0.3402985074626866,0.0,0.0,0.0,0.0,0.0,0.6208955223880597
org.argouml.uml.diagram.ui.UMLDiagram,0.0,0.0,0.0,0.26666666666666666,0.0,0.025,0.0,0.32083333333333336,0.0,0.0,0.0,0.0,0.0,0.6125
org.argouml.uml.reveng.DiagramInterface,0.0,0.0,0.0,0.28695652173913044,0.0,0.008695652173913044,0.0,0.3391304347826087,0.0,0.0,0.0,0.0,0.0,0.6347826086956522
org.argouml.uml.reveng.ImporterManager,0.0,0.0,0.0,0.45081967213114754,0.0,0.03278688524590164,0.0,0.5081967213114754,0.0,0.0,0.0,0.0,0.0,0.9918032786885246
org.argouml.uml.reveng.Import,0.0028328611898017,0.0,0.0,0.2577903682719547,0.0,0.056657223796033995,0.0,0.3002832861189802,0.0,0.0,0.0,0.0,0.0,0.6175637393767706
org.argouml.uml.reveng.FileImportUtils,0.0,0.0,0.0,0.36416184971098264,0.0,0.023121387283236993,0.0,0.45664739884393063,0.0,0.0,0.0,0.0,0.0,0.8439306358381503
org.argouml.uml.reveng.ImportClassLoader,0.0,0.0,0.0,0.2966360856269113,0.0,0.012232415902140673,0.0,0.36085626911314983,0.0,0.0,0.0,0.0,0.0,0.6697247706422018
org.argouml.uml.cognitive.critics.CrClassMustBeAbstract,0.0,0.0,0.0,0.13636363636363635,0.0,0.01818181818181818,0.0,0.13636363636363635,0.0,0.00909090909090909,0.0,0.0,0.0,0.3
org.argouml.uml.notation.ActionStateNotation,0.0,0.0,0.0,0.2682926829268293,0.0,0.4878048780487805,0.0,0.4878048780487805,0.0,0.0,0.0,0.0,0.0,1.2439024390243902
org.argouml.language.cpp.reveng.CPPParser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.argouml.language.cpp.reveng.CPPvariables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.argouml.uml.diagram.ui.AbstractActionCheckBoxMenuItem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.argouml.ui.targetmanager.TargetManager,0.0,0.0,0.0,0.29225352112676056,0.0,0.04929577464788732,0.0,0.39436619718309857,0.0,0.0,0.0,0.0,0.0,0.7359154929577465
org.argouml.uml.cognitive.critics.CrEmptyPackage,0.0,0.0,0.0,0.1308411214953271,0.0,0.0,0.0,0.09345794392523364,0.0,0.0,0.0,0.0,0.0,0.22429906542056074
org.argouml.uml.diagram.ui.FigNodeModelElement,0.0,0.0,0.0,0.19349845201238391,0.0,0.0804953560371517,0.0,0.3080495356037152,0.0,0.0015479876160990713,0.0,0.0,0.0,0.5835913312693498
