ArgoUML,ComplexClass-->AntiSingleton,"-0.0279925303454715",ComplexClass-->LazyClass,"-0.0847992530345471",ComplexClass-->RefusedParentBequest,"-0.0144164332399627",LazyClass-->RefusedParentBequest,"-0.0174667001759236",LongParameterList-->AntiSingleton,"-0.0149140918811297",LongParameterList-->LazyClass,"-0.0604798072905145",RefusedParentBequest-->LazyClass,"-0.216514726507714"
Cocoon,ComplexClass-->LongParameterList,"-0.351985226223453",LongParameterList-->ComplexClass,"-0.246658663465386",LongParameterList-->LazyClass,"-0.0575430172068827"
Xalan,AntiSingleton-->LazyClass,"-0.13958342392486",AntiSingleton-->LongParameterList,"-0.250815323737879",ClassDataShouldBePrivate-->LazyClass,"-0.187365735767991",ClassDataShouldBePrivate-->LongParameterList,"-0.163835929108486",ComplexClass-->LazyClass,"-0.0937393089291824",LongParameterList-->AntiSingleton,"-0.336747027960417",LongParameterList-->ClassDataShouldBePrivate,"-0.356578335657834",LongParameterList-->ComplexClass,"-0.119094109052268",RefusedParentBequest-->AntiSingleton,"-0.55868176213429",SpeculativeGenerality-->LongParameterList,"-0.916971916971917"
Xerces-J,AntiSingleton-->ComplexClass,"-0.338114754098361",Blob-->AntiSingleton,"-0.047006317741842",Blob-->ClassDataShouldBePrivate,"-0.111256013446937",Blob-->ComplexClass,"-0.253376224424738",Blob-->LazyClass,"-0.0803628354489074",Blob-->LongParameterList,"-0.273343766301513",Blob-->MessageChains,"-0.305106358314496",Blob-->SpeculativeGenerality,"-0.184605575841883",Blob-->SwissArmyKnife,"-0.329971599142178",ClassDataShouldBePrivate-->ComplexClass,"-0.345700968968478",ClassDataShouldBePrivate-->LongParameterList,"-0.516742303446584",ClassDataShouldBePrivate-->MessageChains,"-0.189255488777137",ClassDataShouldBePrivate-->SwissArmyKnife,"-0.376241874156752",ComplexClass-->AntiSingleton,"-0.105840634125991",ComplexClass-->Blob,"-0.209052982895286",ComplexClass-->ClassDataShouldBePrivate,"-0.32252816020025",ComplexClass-->LazyClass,"-0.130955360867751",ComplexClass-->LongParameterList,"-0.168293700458907",ComplexClass-->MessageChains,"-0.149311639549437",ComplexClass-->SpeculativeGenerality,"-0.161243220692532",ComplexClass-->SwissArmyKnife,"-0.259324155193992",LongParameterList-->AntiSingleton,"-0.0325166636642047",LongParameterList-->ClassDataShouldBePrivate,"-0.358926319582057",LongParameterList-->MessageChains,"-0.10207169879301",MessageChains-->Blob,"-0.207810867293626",MessageChains-->ClassDataShouldBePrivate,"-0.422870950888192",MessageChains-->LazyClass,"-0.272074190177638",MessageChains-->LongParameterList,"-0.198079937304075",SpeculativeGenerality-->Blob,"-0.661392405063291",SpeculativeGenerality-->LazyClass,"-0.34629294755877",SwissArmyKnife-->ClassDataShouldBePrivate,"-0.758241758241758",SwissArmyKnife-->LazyClass,"-0.263403263403263",SwissArmyKnife-->SpeculativeGenerality,"-0.121045621045621"
Log4j,AntiSingleton-->SpeculativeGenerality,"-0.181686460807601",ComplexClass-->AntiSingleton,"-0.19755759788493",ComplexClass-->ClassDataShouldBePrivate,"-0.176834949011708",ComplexClass-->LongParameterList,"-0.176583154979227",ComplexClass-->SpeculativeGenerality,"-0.0597255445045952",LongParameterList-->AntiSingleton,"-0.115789171992778",SpeculativeGenerality-->AntiSingleton,"-0.938271604938272"
